Timestamp,SM
2017-06-13,19.322919993584453
2017-06-14,19.11095671189305
2017-06-15,18.41881697290489
2017-06-16,17.97990306247694
2017-06-17,18.600041365078237
2017-06-18,20.46243580875411
2017-06-19,21.016876798162244
2017-06-20,22.241329883236634
2017-06-21,21.946586090057366
2017-06-22,21.946121331651568
2017-06-23,20.269442132083523
2017-06-24,18.824717018882936
2017-06-25,17.776404111607345
2017-06-26,17.663064189714976
2017-06-27,16.4785581030077
2017-06-28,16.458613635215073
2017-06-29,16.17837748321991
2017-06-30,15.320628430277921
2017-07-01,14.421674275659663
2017-07-02,15.38203515671479
2017-07-03,15.427605912430929
2017-07-04,14.516394413541205
2017-07-05,16.373513378758517
2017-07-06,15.065727648112059
2017-07-07,14.362447000654354
2017-07-08,13.601581240053234
2017-07-09,13.459883209594942
2017-07-10,13.352183836957728
2017-07-11,13.138446618540241
2017-07-12,12.200461139980495
2017-07-13,11.912732594245597
2017-07-14,12.832063592206564
2017-07-15,12.568583049462083
2017-07-16,13.655232789812878
2017-07-17,14.134075391262769
2017-07-18,13.614224540577395
2017-07-19,14.034577710476682
2017-07-20,13.991864219609917
2017-07-21,13.060692704318853
2017-07-22,12.257523943203054
2017-07-23,12.492621359589593
2017-07-24,12.348469347292104
2017-07-25,12.200855007112837
2017-07-26,11.917401175155973
2017-07-27,12.636978541019934
2017-07-28,12.75970228377601
2017-07-29,12.255810870195587
2017-07-30,12.230322083169368
2017-07-31,12.503326532531704
2017-08-01,12.542654669317836
2017-08-02,12.82748141956055
2017-08-03,12.866106282925756
2017-08-04,13.352594055427994
2017-08-05,13.341314747250195
2017-08-06,13.266076696098319
2017-08-07,11.98121654174025
2017-08-08,10.905466685798025
2017-08-09,10.878686406831894
2017-08-10,11.688110323754124
2017-08-11,11.725087771553708
2017-08-12,12.29758337098525
2017-08-13,12.108642921670176
2017-08-14,12.27689405755396
2017-08-15,11.986740067007567
2017-08-16,12.609598586477356
2017-08-17,12.736640418815243
2017-08-18,12.482082219916238
2017-08-19,15.423725910858314
2017-08-20,20.373579047799137
2017-08-21,17.952754255593323
2017-08-22,16.7380879295844
2017-08-23,15.937788704256418
2017-08-24,14.92598301818966
2017-08-25,14.777443149260924
2017-08-26,14.317880073893349
2017-08-27,13.67704456034007
2017-08-28,14.0322202211792
2017-08-29,13.27057926446775
2017-08-30,12.551341316482201
2017-08-31,13.345465059452613
2017-09-01,12.88746879049922
2017-09-02,11.442629965429477
2017-09-03,11.087359547549935
2017-09-04,10.71934892680464
2017-09-05,11.270270964052079
2017-09-06,12.92265208881066
2017-09-07,11.089072150374358
2017-09-08,10.710059564646365
2017-09-09,10.506170425621617
2017-09-10,10.306358153705668
2017-09-11,10.364437967195629
2017-09-12,10.454535058555114
2017-09-13,10.804853157142523
2017-09-14,11.11002402618928
2017-09-15,10.130778180470685
2017-09-16,10.288601526177557
2017-09-17,10.158835091678457
2017-09-18,10.569826037842514
2017-09-19,10.786265732840564
2017-09-20,11.120091949881079
2017-09-21,10.566134765331244
2017-09-22,11.539499470868742
2017-09-23,10.79085267792224
2017-09-24,10.685798906360587
2017-09-25,11.100701966229819
2017-09-26,11.754871081740715
2017-09-27,11.113302399783208
2017-09-28,10.878624003073696
2017-09-29,10.829447496596197
2017-09-30,11.696447021553086
2017-10-01,12.034126100099895
2017-10-02,11.93560416463024
2017-10-03,11.546724947771871
2017-10-04,10.61135378726546
2017-10-05,10.305117473769696
2017-10-06,10.293630844040115
2017-10-07,10.525494802863156
2017-10-08,11.065393022628983
2017-10-09,11.652381694438708
2017-10-10,11.739425272644839
2017-10-11,10.73970982640814
2017-10-12,10.79277043571065
2017-10-13,10.587826457545704
2017-10-14,10.29626043741021
2017-10-15,10.66145562021885
2017-10-16,11.090440113786771
2017-10-17,10.321164492385785
2017-10-18,10.390010705397351
2017-10-19,10.125529819644823
2017-10-20,9.81599671176778
2017-10-21,10.050005545756482
2017-10-22,10.10509980108169
2017-10-23,10.624422351799323
2017-10-24,10.643388850352126
2017-10-25,11.124012140724844
2017-10-26,11.411391368012678
2017-10-27,11.483436606027498
2017-10-28,11.563706201813565
2017-10-29,12.654637476276408
2017-10-30,12.217258427406469
2017-10-31,11.673708024616959
2017-11-01,10.938710502236203
2017-11-02,10.68756077185106
2017-11-03,10.623493755790527
2017-11-04,11.44218258879397
2017-11-05,16.667531236884546
2017-11-06,23.000667493951653
2017-11-07,21.561597599941113
2017-11-08,19.739874086226976
2017-11-09,19.595683138700284
2017-11-10,18.5242643250488
2017-11-11,18.454451189032405
2017-11-12,17.843956207219
2017-11-13,17.660911499213213
2017-11-14,18.10177257488327
2017-11-15,17.6738916717506
2017-11-16,17.560675582891303
2017-11-17,16.851321755703566
2017-11-18,16.238522558882263
2017-11-19,16.864340872427423
2017-11-20,18.129596087517616
2017-11-21,22.232258339629585
2017-11-22,25.240113859154885
2017-11-23,24.36223567165546
2017-11-24,23.046196204831613
2017-11-25,22.22369867662438
2017-11-26,21.82224887920628
2017-11-27,21.704351846147745
2017-11-28,22.65004152974747
2017-11-29,22.168923930460455
2017-11-30,21.270548939761316
2017-12-01,20.806243689161054
2017-12-02,19.68239988662056
2017-12-03,19.438512638216412
2017-12-04,18.98142514868641
2017-12-05,20.714420041570275
2017-12-06,25.378929751105037
2017-12-07,26.67306186611363
2017-12-08,25.455491821490813
2017-12-09,24.005826292304718
2017-12-10,23.499790316413193
2017-12-11,23.286489967802563
2017-12-12,21.804002917720123
2017-12-13,21.803479442225427
2017-12-14,21.49384449041963
2017-12-15,21.28384809948294
2017-12-16,21.851228563025487
2017-12-17,22.85589581984613
2017-12-18,21.7771108584268
2017-12-19,22.06694937742664
2017-12-20,26.568710494644687
2017-12-21,24.643040596179144
2017-12-22,25.884038233953802
2017-12-23,23.784132864443873
2017-12-24,23.726222698642857
2017-12-25,22.35081887854781
2017-12-26,21.608897869328135
2017-12-27,21.104980698269355
2017-12-28,21.803409355318365
2017-12-29,22.13966429300024
2017-12-30,22.79101693423765
2017-12-31,24.413947267596793
2018-01-01,26.363360397325554
2018-01-02,25.135664046502388
2018-01-03,25.69664110827725
2018-01-04,28.76211721110087
2018-01-05,27.74739194255461
2018-01-06,27.69746773661218
2018-01-07,25.17362440945948
2018-01-08,23.39553922823997
2018-01-09,22.48902700693317
2018-01-10,22.87182895320436
2018-01-11,22.63356014463829
2018-01-12,23.14341909102971
2018-01-13,23.200890021865323
2018-01-14,24.537371063058185
2018-01-15,23.985614704416445
2018-01-16,23.290519861196156
2018-01-17,24.311271079198836
2018-01-18,28.050297129993307
2018-01-19,44.13282950798424
2018-01-20,44.134076283381525
2018-01-21,45.4858995434704
2018-01-22,43.871239834358015
2018-01-23,43.99330424147826
2018-01-24,41.1463403594761
2018-01-25,43.00953937250271
2018-01-26,56.56605960544601
2018-01-27,58.51618856283065
2018-01-28,56.93022150332201
2018-01-29,55.19263203899508
2018-01-30,54.383883185581084
2018-01-31,53.280765047925094
2018-02-01,49.35318213361297
2018-02-02,49.143482432568085
2018-02-03,47.28666955431043
2018-02-04,44.478997995030944
2018-02-05,38.758091388830806
2018-02-06,33.46151594079444
2018-02-07,29.712488996939964
2018-02-08,27.68374874350914
2018-02-09,26.124530840040094
2018-02-10,26.83288802271341
2018-02-11,25.02893333563694
2018-02-12,25.512077777822483
2018-02-13,25.599047045175748
2018-02-14,24.606900189779854
2018-02-15,24.970309013080737
2018-02-16,23.152473676265306
2018-02-17,23.664772506287502
2018-02-18,23.333205726649563
2018-02-19,22.034486603448105
2018-02-20,24.00175853559136
2018-02-21,24.222860670124557
2018-02-22,23.282799787226235
2018-02-23,22.70107687073497
2018-02-24,22.6083975774406
2018-02-25,24.594601560878914
2018-02-26,26.501173577784087
2018-02-27,26.021003142405153
2018-02-28,24.474706300093207
2018-03-01,24.194330946768577
2018-03-02,22.75838231443703
2018-03-03,23.394902748490992
2018-03-04,23.66617429063936
2018-03-05,23.103738258071445
2018-03-06,26.662816006653923
2018-03-07,25.76582553741885
2018-03-08,25.7673540104234
2018-03-09,30.268193812604846
2018-03-10,27.61551192667274
2018-03-11,25.379297814357887
2018-03-12,24.819142062858656
2018-03-13,25.61605367375758
2018-03-14,24.856661992869103
2018-03-15,24.115495724014874
2018-03-16,24.48962065528109
2018-03-17,23.659800571529185
2018-03-18,22.82994439476255
2018-03-19,22.226662741500537
2018-03-20,21.70215297577059
2018-03-21,21.204080299805018
2018-03-22,20.81976096908948
2018-03-23,20.047057291750317
2018-03-24,20.492589833568918
2018-03-25,20.77599365197828
2018-03-26,20.323625516867075
2018-03-27,18.482725189309388
2018-03-28,20.24851696475574
2018-03-29,24.632880540903315
2018-03-30,24.447758875155838
2018-03-31,23.163469917118746
2018-04-01,22.399603805336344
2018-04-02,22.07091288652465
2018-04-03,20.645571221045
2018-04-04,20.022498651832635
2018-04-05,19.53371554569266
2018-04-06,18.973752868598968
2018-04-07,18.400635076943484
2018-04-08,19.774054040964867
2018-04-09,26.2272973402587
2018-04-10,29.472154416210902
2018-04-11,27.293057869842613
2018-04-12,28.293222728095177
2018-04-13,27.142311890163743
2018-04-14,24.751867275661713
2018-04-15,21.81027825431309
2018-04-16,21.046731202820773
2018-04-17,20.311917835664445
2018-04-18,20.257036149156196
2018-04-19,21.229710919274364
2018-04-20,22.999671723049712
2018-04-21,25.50874882801459
2018-04-22,23.220604932993893
2018-04-23,22.892052570070508
2018-04-24,21.787840483783697
2018-04-25,21.009038559879603
2018-04-26,19.7191246004463
2018-04-27,20.64715051725882
2018-04-28,20.334533368858786
2018-04-29,18.809631159974046
2018-04-30,18.489573306063125
2018-05-01,19.638519348726195
2018-05-02,19.768120363300472
2018-05-03,20.03638335716394
2018-05-04,19.2108616370292
2018-05-05,19.103932173851085
2018-05-06,18.545314369547516
2018-05-07,18.144627287901173
2018-05-08,20.847429420330084
2018-05-09,23.333232457369764
2018-05-10,24.089835724976524
2018-05-11,23.48929172594345
2018-05-12,26.580608014821568
2018-05-13,28.118060075473938
2018-05-14,24.955207612275686
2018-05-15,22.760373844359865
2018-05-16,21.675912160682305
2018-05-17,20.79707105697772
2018-05-18,20.70380708194318
2018-05-19,20.973826130312975
2018-05-20,21.82456627860054
2018-05-21,20.45884372899283
2018-05-22,19.290761731263874
2018-05-23,18.560900278010283
2018-05-24,17.61057518373901
2018-05-25,17.593919338532896
2018-05-26,17.991513063778445
2018-05-27,16.204750735437685
2018-05-28,16.759608435404726
2018-05-29,17.528201012135206
2018-05-30,18.088910926132968
2018-05-31,19.005831573884738
2018-06-01,21.35908012898557
2018-06-02,25.995318607334752
2018-06-03,24.36302366738941
2018-06-04,21.55669042212845
2018-06-05,20.073512338143708
2018-06-06,19.837650775527585
2018-06-07,18.46986122790545
2018-06-08,17.66507411787892
2018-06-09,17.193011266048654
2018-06-10,17.298594433229837
2018-06-11,21.924947383736058
2018-06-12,24.899559042348027
2018-06-13,22.527933430910736
2018-06-14,20.958993128761403
2018-06-15,20.541061084467433
2018-06-16,21.315341873523312
2018-06-17,21.678347857236798
2018-06-18,23.711282585400912
2018-06-19,25.27254133256291
2018-06-20,23.94547678187644
2018-06-21,23.744508047846423
2018-06-22,21.359366774883295
2018-06-23,20.262352858015483
2018-06-24,20.33413641880941
2018-06-25,20.45286307553278
2018-06-26,20.655320703450087
2018-06-27,18.139233449701557
2018-06-28,17.276721300875003
2018-06-29,18.151532309581192
2018-06-30,17.779061839649874
2018-07-01,16.02721249897094
2018-07-02,15.836264250891269
2018-07-03,14.523158874054069
2018-07-04,14.444124279373872
2018-07-05,13.669830486071016
2018-07-06,14.40530077364921
2018-07-07,13.988714252961024
2018-07-08,12.855140355502192
2018-07-09,13.572652390321943
2018-07-10,13.229652467258724
2018-07-11,13.25965013469657
2018-07-12,13.620676349399867
2018-07-13,12.52735420769051
2018-07-14,13.14206881679579
2018-07-15,13.009973283401246
2018-07-16,11.852993441031986
2018-07-17,11.592646281774131
2018-07-18,11.681759069244777
2018-07-19,12.064136055357672
2018-07-20,12.224950686189013
2018-07-21,11.585053846685389
2018-07-22,11.912153226115903
2018-07-23,11.793331448277259
2018-07-24,11.43554395849671
2018-07-25,12.273780023834334
2018-07-26,13.017009376819813
2018-07-27,12.164736502714616
2018-07-28,12.56805375005309
2018-07-29,12.497243524654055
2018-07-30,11.783847889091513
2018-07-31,12.183241964447106
2018-08-01,12.252656052850087
2018-08-02,11.418687418573953
2018-08-03,11.297936785183845
2018-08-04,11.106393904580337
2018-08-05,12.714752944804784
2018-08-06,12.542185406874252
2018-08-07,11.208794850514217
2018-08-08,10.961273541854426
2018-08-09,11.364006948169113
2018-08-10,10.75670483964961
2018-08-11,11.10276529922488
2018-08-12,10.283041543886831
2018-08-13,9.66815086791152
2018-08-14,10.047002966926692
2018-08-15,9.646893492882345
2018-08-16,9.230867700742927
2018-08-17,9.08037115146056
2018-08-18,10.083223498974156
2018-08-19,10.168085939572384
2018-08-20,9.613918084450193
2018-08-21,9.70819066531083
2018-08-22,9.744945484878679
2018-08-23,9.775541973879422
2018-08-24,9.061905674698233
2018-08-25,9.900384835847385
2018-08-26,10.404150102418663
2018-08-27,10.229964656085752
2018-08-28,10.262778456193528
2018-08-29,10.706451696995899
2018-08-30,9.822181838522374
2018-08-31,9.587251578603537
2018-09-01,8.885850172357335
2018-09-02,8.891044949521211
2018-09-03,9.19741147873259
2018-09-04,8.912691770849172
2018-09-05,9.7018300116365
2018-09-06,10.727532702752605
2018-09-07,10.284992246848015
2018-09-08,9.63052845572148
2018-09-09,9.35006489521785
2018-09-10,10.347779216117063
2018-09-11,9.624665375338855
2018-09-12,9.808100872701143
2018-09-13,9.69374007821922
2018-09-14,9.54210074290125
2018-09-15,9.927896175257207
2018-09-16,9.637491123608507
2018-09-17,9.66316434846181
2018-09-18,9.61540660404992
2018-09-19,9.424274114210101
2018-09-20,8.570283591404793
2018-09-21,8.622646833475853
2018-09-22,8.675323416131436
2018-09-23,8.104538374057102
2018-09-24,8.309145575955029
2018-09-25,8.302391154166617
2018-09-26,10.310000565100669
2018-09-27,10.00192992314369
2018-09-28,13.456309843814616
2018-09-29,9.835786331127963
2018-09-30,12.126586959967293
2018-10-01,15.677698302647224
2018-10-02,14.636206554401637
2018-10-03,13.96466071942641
2018-10-04,12.70038055079772
2018-10-05,12.592226893245895
2018-10-06,11.72917022367887
2018-10-07,11.560907658613552
2018-10-08,11.42748178954377
2018-10-09,12.848847865438636
2018-10-10,13.452206741376129
2018-10-11,14.2976072824194
2018-10-12,15.456899799641072
2018-10-13,16.968420974464745
2018-10-14,21.264017241981744
2018-10-15,20.151381397121547
2018-10-16,19.752108185582518
2018-10-17,20.1059982979655
2018-10-18,19.242460688984213
2018-10-19,19.278866522005142
2018-10-20,21.110588376072382
2018-10-21,21.814690587916868
2018-10-22,21.99632025826308
2018-10-23,20.921636897453578
2018-10-24,20.676439399813574
2018-10-25,22.385258252162473
2018-10-26,21.788598795433742
2018-10-27,19.818179355801064
2018-10-28,18.680658382065094
2018-10-29,18.333777736862306
2018-10-30,17.903862013503723
2018-10-31,17.5039365675229
2018-11-01,17.2439240298986
2018-11-02,17.33101252187596
2018-11-03,17.094975221741464
2018-11-04,17.49186811237703
2018-11-05,17.443194860361782
2018-11-06,16.508464650532233
2018-11-07,16.761547916506796
2018-11-08,16.885828256091617
2018-11-09,16.106206880841153
2018-11-10,16.300437283229616
2018-11-11,16.737606351148084
2018-11-12,16.301247063318268
2018-11-13,16.06309105220635
2018-11-14,15.634585962573889
2018-11-15,14.997751532723596
2018-11-16,20.417587157576808
2018-11-17,21.252831140449825
2018-11-18,21.336624169449895
2018-11-19,19.680424440593203
2018-11-20,18.8249443932111
2018-11-21,19.314187850769574
2018-11-22,19.373782726856735
2018-11-23,19.237768973235216
2018-11-24,19.614861430425837
2018-11-25,19.41778528389548
2018-11-26,18.86437570703853
2018-11-27,20.33328741263248
2018-11-28,19.44541762382263
2018-11-29,19.113469268619223
2018-11-30,25.053506740035758
2018-12-01,25.66807144686646
2018-12-02,23.241684811858814
2018-12-03,23.580760402470613
2018-12-04,24.575397060203915
2018-12-05,24.247418509894374
2018-12-06,24.95105161865314
2018-12-07,26.083448973346893
2018-12-08,24.83725878583544
2018-12-09,24.437642005924374
2018-12-10,23.77884985922816
2018-12-11,23.257764298627688
2018-12-12,25.370163443749743
2018-12-13,25.043836941718357
2018-12-14,24.881227285898472
2018-12-15,24.67667153399267
2018-12-16,23.814919235816166
2018-12-17,24.09906411722903
2018-12-18,23.460514613461232
2018-12-19,27.36660006602716
2018-12-20,26.319749401864474
2018-12-21,25.085010627452238
2018-12-22,23.780523828972278
2018-12-23,23.371532795159354
2018-12-24,23.44122334905062
2018-12-25,23.613667315061704
2018-12-26,23.834544335745374
2018-12-27,27.803759264674383
2018-12-28,29.466421685157098
2018-12-29,28.381677729002647
2018-12-30,31.780795650129676
2018-12-31,32.4729082679061
2019-01-01,32.08556645259075
2019-01-02,32.715065484832685
2019-01-03,32.347447410128595
2019-01-04,27.788648647911206
2019-01-05,26.810164512291227
2019-01-06,28.067302722555194
2019-01-07,30.963867168529585
2019-01-08,33.6866154251938
2019-01-09,34.151125633649905
2019-01-10,33.63578518654665
2019-01-11,34.339737775941344
2019-01-12,34.11847782180528
2019-01-13,31.961646747566082
2019-01-14,30.669821431616267
2019-01-15,32.274296560337746
2019-01-16,36.89304052150568
2019-01-17,38.447391533031634
2019-01-18,40.623565440535174
2019-01-19,46.10607995402079
2019-01-20,50.76000732871382
2019-01-21,43.15394498881822
2019-01-22,37.33260435207146
2019-01-23,29.64385009054881
2019-01-24,27.847466433563515
2019-01-25,30.60317121989162
2019-01-26,26.593187254034373
2019-01-27,26.02075091308032
2019-01-28,25.240954727061183
2019-01-29,24.653260762583148
2019-01-30,26.108347759407508
2019-01-31,28.98460021716979
2019-02-01,24.990044549940833
2019-02-02,23.189907865673025
2019-02-03,22.41033514542012
2019-02-04,21.814906873856003
2019-02-05,22.124328560483903
2019-02-06,24.424735099074656
2019-02-07,26.40835094432413
2019-02-08,26.309181564362703
2019-02-09,26.38851135212668
2019-02-10,26.80955722472588
2019-02-11,26.06357915166988
